2025-11-21T00:22:40.612593 | science_explainers_127 | chunk 0 | prompt_tokens=13688, candidates_tokens=251, total_tokens=13939
2025-11-21T01:57:59.106764 | science_explainers_72 | chunk 6 | prompt_tokens=1985, candidates_tokens=223, total_tokens=2208
2025-11-21T01:58:06.593824 | science_explainers_72 | chunk 7 | prompt_tokens=8261, candidates_tokens=226, total_tokens=8487
2025-11-21T01:58:15.176740 | science_explainers_72 | chunk 8 | prompt_tokens=12789, candidates_tokens=262, total_tokens=13051
2025-11-21T01:58:22.587258 | science_explainers_72 | chunk 9 | prompt_tokens=10267, candidates_tokens=165, total_tokens=10432
2025-11-21T01:58:27.668736 | science_explainers_72 | chunk 10 | prompt_tokens=3500, candidates_tokens=168, total_tokens=3668
2025-11-21T01:58:35.437679 | science_explainers_72 | chunk 11 | prompt_tokens=5689, candidates_tokens=161, total_tokens=5850
2025-11-21T01:58:44.636449 | science_explainers_72 | chunk 12 | prompt_tokens=9160, candidates_tokens=235, total_tokens=9395
2025-11-21T01:58:51.501500 | science_explainers_72 | chunk 13 | prompt_tokens=10217, candidates_tokens=270, total_tokens=10487
2025-11-21T01:59:03.580167 | science_explainers_72 | chunk 14 | prompt_tokens=21795, candidates_tokens=358, total_tokens=22153
2025-11-21T01:59:13.628287 | science_explainers_168 | chunk 0 | prompt_tokens=17084, candidates_tokens=204, total_tokens=17288
2025-11-21T01:59:27.728874 | science_explainers_168 | chunk 1 | prompt_tokens=24983, candidates_tokens=315, total_tokens=25298
2025-11-21T01:59:37.728265 | science_explainers_168 | chunk 2 | prompt_tokens=8852, candidates_tokens=342, total_tokens=9194
2025-11-21T01:59:50.756703 | science_explainers_168 | chunk 3 | prompt_tokens=30951, candidates_tokens=579, total_tokens=31530
2025-11-21T01:59:56.394764 | science_explainers_168 | chunk 4 | prompt_tokens=7720, candidates_tokens=217, total_tokens=7937
2025-11-21T02:00:07.373041 | science_explainers_168 | chunk 5 | prompt_tokens=15103, candidates_tokens=280, total_tokens=15383
2025-11-21T02:00:14.854014 | science_explainers_168 | chunk 6 | prompt_tokens=4324, candidates_tokens=175, total_tokens=4499
2025-11-21T02:00:24.387952 | science_explainers_168 | chunk 7 | prompt_tokens=8286, candidates_tokens=227, total_tokens=8513
2025-11-21T02:00:36.805064 | science_explainers_168 | chunk 8 | prompt_tokens=20172, candidates_tokens=189, total_tokens=20361
2025-11-21T02:00:43.919144 | science_explainers_168 | chunk 9 | prompt_tokens=5764, candidates_tokens=222, total_tokens=5986
2025-11-21T02:00:53.423626 | science_explainers_168 | chunk 10 | prompt_tokens=9701, candidates_tokens=183, total_tokens=9884
2025-11-21T09:04:59.474656 | science_explainers_259 | chunk 0 | prompt_tokens=2834, candidates_tokens=114, total_tokens=2948
2025-11-21T09:05:18.820667 | science_explainers_259 | chunk 1 | prompt_tokens=17367, candidates_tokens=242, total_tokens=17609
2025-11-21T09:05:30.471844 | science_explainers_259 | chunk 2 | prompt_tokens=17575, candidates_tokens=261, total_tokens=17836
2025-11-21T09:05:42.297839 | science_explainers_259 | chunk 3 | prompt_tokens=40806, candidates_tokens=434, total_tokens=41240
2025-11-21T09:05:51.608213 | science_explainers_259 | chunk 4 | prompt_tokens=18499, candidates_tokens=185, total_tokens=18684
2025-11-21T09:06:05.333155 | science_explainers_259 | chunk 5 | prompt_tokens=24159, candidates_tokens=224, total_tokens=24383
2025-11-21T09:06:11.847592 | science_explainers_259 | chunk 6 | prompt_tokens=645, candidates_tokens=180, total_tokens=825
2025-11-21T09:06:20.518615 | science_explainers_259 | chunk 7 | prompt_tokens=9393, candidates_tokens=170, total_tokens=9563
2025-11-21T09:06:29.083280 | science_explainers_259 | chunk 8 | prompt_tokens=7437, candidates_tokens=171, total_tokens=7608
2025-11-21T09:06:35.439290 | science_explainers_259 | chunk 9 | prompt_tokens=8802, candidates_tokens=172, total_tokens=8974
